threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,1110,1110,0.555,1.0,0.555,0.9024390243902439,0.94,1.0,0.0975609756097561,0.034,0.06126126126126126,10.4895,0.030671147396787998,0.0,0.0,0,0,0.521
0.25,2000,1110,1110,0.555,1.0,0.555,0.9024390243902439,0.94,1.0,0.0975609756097561,0.034,0.06126126126126126,10.4895,0.030671147396787998,0.0,0.0,0,0,0.521
0.5,2000,1110,1110,0.555,1.0,0.555,0.9024390243902439,0.94,1.0,0.0975609756097561,0.034,0.06126126126126126,10.4895,0.030671147396787998,0.0,0.0,0,0,0.521
0.75,2000,1085,1085,0.5425,1.0,0.5425,0.8821138211382114,0.9275,1.0,0.11788617886178862,0.033,0.060829493087557605,10.177,0.030671147396787998,0.0,0.0,0,0,0.5095
0.8,2000,1085,1085,0.5425,1.0,0.5425,0.8821138211382114,0.9275,1.0,0.11788617886178862,0.033,0.060829493087557605,10.177,0.030671147396787998,0.0,0.0,0,0,0.5095
0.825,2000,1085,1085,0.5425,1.0,0.5425,0.8821138211382114,0.9275,1.0,0.11788617886178862,0.033,0.060829493087557605,10.177,0.030671147396787998,0.0,0.0,0,0,0.5095
0.85,2000,966,966,0.483,1.0,0.483,0.7853658536585366,0.868,1.0,0.2146341463414634,0.02348,0.0486128364389234,7.4995,0.030588170920964327,0.0,0.0,0,0,0.45952000000000004
0.875,2000,966,966,0.483,1.0,0.483,0.7853658536585366,0.868,1.0,0.2146341463414634,0.02348,0.0486128364389234,7.4995,0.030588170920964327,0.0,0.0,0,0,0.45952000000000004
0.9,2000,736,736,0.368,1.0,0.368,0.5983739837398374,0.753,1.0,0.4016260162601626,0.00968,0.026304347826086955,3.4745,0.027754156326409426,0.0,0.0,0,0,0.35831999999999997
0.925,2000,645,645,0.3225,1.0,0.3225,0.524390243902439,0.7075,1.0,0.47560975609756095,0.00541,0.016775193798449613,2.1795,0.024961058807093647,0.0,0.0,0,0,0.31709000000000004
0.95,2000,599,599,0.2995,1.0,0.2995,0.4869918699186992,0.6845,1.0,0.5130081300813009,0.004835,0.01614357262103506,1.9955,0.02495898079359904,0.0,0.0,0,0,0.294665
0.975,2000,526,526,0.263,1.0,0.263,0.4276422764227642,0.648,1.0,0.5723577235772358,0.0039225,0.014914448669201521,1.7035,0.024833979841787368,0.0,0.0,0,0,0.25907749999999996
1.0,2000,0,0,0.0,,0.0,0.0,0.385,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
