threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,326,310,0.163,0.950920245398773,0.155,0.24012393493415957,0.5035,0.9830747531734838,0.7567776917118513,0.0075825,0.048919354838709676,2.3655,0.023383353254757815,0.0045,0.0,0,0,0.1384175
0.25,2000,326,310,0.163,0.950920245398773,0.155,0.24012393493415957,0.5035,0.9830747531734838,0.7567776917118513,0.0075825,0.048919354838709676,2.3655,0.023383353254757815,0.0045,0.0,0,0,0.1384175
0.5,2000,326,310,0.163,0.950920245398773,0.155,0.24012393493415957,0.5035,0.9830747531734838,0.7567776917118513,0.0075825,0.048919354838709676,2.3655,0.023383353254757815,0.0045,0.0,0,0,0.1384175
0.75,2000,326,310,0.163,0.950920245398773,0.155,0.24012393493415957,0.5035,0.9830747531734838,0.7567776917118513,0.0075825,0.048919354838709676,2.3655,0.023383353254757815,0.0045,0.0,0,0,0.1384175
0.8,2000,243,231,0.1215,0.9506172839506173,0.1155,0.17893106119287375,0.4655,0.9873060648801129,0.8187451587916343,0.0026025,0.022532467532467532,0.8955,0.021584011847153306,0.0045,0.0,0,0,0.1038975
0.825,2000,116,108,0.058,0.9310344827586207,0.054,0.08365608055770721,0.4055,0.9915373765867419,0.9147947327652982,0.0013375000000000001,0.02476851851851852,0.4495,0.01850624539656564,0.003,0.0,0,0,0.0466625
0.85,2000,101,93,0.0505,0.9207920792079208,0.0465,0.07203718048024788,0.398,0.9915373765867419,0.9264136328427576,0.0012625000000000002,0.027150537634408604,0.412,0.0,0.003,0.0,0,0,0.039237499999999995
0.875,2000,101,93,0.0505,0.9207920792079208,0.0465,0.07203718048024788,0.398,0.9915373765867419,0.9264136328427576,0.0012625000000000002,0.027150537634408604,0.412,0.0,0.003,0.0,0,0,0.039237499999999995
0.9,2000,101,93,0.0505,0.9207920792079208,0.0465,0.07203718048024788,0.398,0.9915373765867419,0.9264136328427576,0.0012625000000000002,0.027150537634408604,0.412,0.0,0.003,0.0,0,0,0.039237499999999995
0.925,2000,101,93,0.0505,0.9207920792079208,0.0465,0.07203718048024788,0.398,0.9915373765867419,0.9264136328427576,0.0012625000000000002,0.027150537634408604,0.412,0.0,0.003,0.0,0,0,0.039237499999999995
0.95,2000,101,93,0.0505,0.9207920792079208,0.0465,0.07203718048024788,0.398,0.9915373765867419,0.9264136328427576,0.0012625000000000002,0.027150537634408604,0.412,0.0,0.003,0.0,0,0,0.039237499999999995
0.975,2000,57,52,0.0285,0.9122807017543859,0.026,0.040278853601859024,0.3785,0.9943582510578279,0.9589465530596437,0.0007125,0.027403846153846154,0.232,0.0,0.002,0.0,0,0,0.0212875
1.0,2000,0,0,0.0,,0.0,0.0,0.3545,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
