threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,860,605,0.43,0.7034883720930233,0.3025,0.5421146953405018,0.6455,0.7760180995475113,0.4068100358422939,0.021,0.06942148760330578,7.536,0.029085119604133066,0.0115,0.0,105,0,0.2585
0.25,2000,754,552,0.377,0.7320954907161804,0.276,0.4946236559139785,0.642,0.8280542986425339,0.460573476702509,0.01528,0.05536231884057971,5.656,0.02895806828746572,0.0115,0.0,95,0,0.23772000000000001
0.5,2000,684,528,0.342,0.7719298245614035,0.264,0.4731182795698925,0.6445,0.8608597285067874,0.49731182795698925,0.0118375,0.04483901515151515,4.314,0.028457987355068326,0.011,0.0,85,0,0.23016250000000002
0.75,2000,570,461,0.285,0.8087719298245614,0.2305,0.41308243727598565,0.626,0.8947963800904978,0.5725806451612904,0.0075825,0.03289587852494577,2.67,0.027169050008524206,0.0095,0.0,70,0,0.20391750000000003
0.8,2000,425,352,0.2125,0.8282352941176471,0.176,0.3154121863799283,0.5865,0.9287330316742082,0.6756272401433692,0.0029075000000000004,0.016519886363636365,1.2415,0.02387500717304647,0.007,0.0,49,0,0.15909249999999997
0.825,2000,365,303,0.1825,0.8301369863013699,0.1515,0.271505376344086,0.566,0.9377828054298643,0.7222222222222222,0.002195,0.014488448844884488,1.0015,0.022957974579185247,0.0045,0.0,46,0,0.140305
0.85,2000,355,295,0.1775,0.8309859154929577,0.1475,0.26433691756272404,0.5625,0.9389140271493213,0.7302867383512545,0.0019575,0.013271186440677965,0.9175,0.02246009971713647,0.0045,0.0,45,0,0.1365425
0.875,2000,351,291,0.1755,0.8290598290598291,0.1455,0.260752688172043,0.5605,0.9389140271493213,0.7338709677419355,0.0019275,0.01324742268041237,0.9015,0.022333049855660647,0.0045,0.0,45,0,0.13457249999999998
0.9,2000,281,234,0.1405,0.8327402135231317,0.117,0.20967741935483872,0.5385,0.9536199095022625,0.7849462365591398,0.0013,0.011111111111111112,0.6735,0.021832996571902186,0.0015,0.0,38,0,0.1127
0.925,2000,216,179,0.108,0.8287037037037037,0.0895,0.1603942652329749,0.5155,0.9638009049773756,0.8351254480286738,0.0010075000000000001,0.011256983240223464,0.5235,0.02063543361146002,0.0015,0.0,29,0,0.08549250000000001
0.95,2000,195,161,0.0975,0.8256410256410256,0.0805,0.1442652329749104,0.508,0.9671945701357466,0.8512544802867383,0.0009175,0.01139751552795031,0.4785,0.016677405801601698,0.0015,0.0,26,0,0.07658250000000001
0.975,2000,116,95,0.058,0.8189655172413793,0.0475,0.08512544802867383,0.4795,0.9773755656108597,0.9139784946236559,0.0005675,0.011947368421052632,0.2935,0.0,0.0015,0.0,17,0,0.0439325
1.0,2000,0,0,0.0,,0.0,0.0,0.442,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
