threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,845,759,0.4225,0.8982248520710059,0.3795,0.5888285492629945,0.7055,0.9170182841068917,0.39022498060512023,0.02022,0.05328063241106719,6.861,0.02983509766636416,0.0075,0.0,0,0,0.30384
0.25,2000,792,742,0.396,0.9368686868686869,0.371,0.5756400310318076,0.714,0.9648382559774965,0.40496508921644686,0.017197499999999998,0.046354447439353096,5.9215,0.02971009671455249,0.007,0.0,0,0,0.30540750000000005
0.5,2000,569,548,0.2845,0.9630931458699473,0.274,0.4251357641582622,0.623,0.9817158931082982,0.5686578743211792,0.0045175,0.016487226277372265,1.8835,0.024957989808171988,0.0065,0.0,0,0,0.2474475
0.75,2000,366,354,0.183,0.9672131147540983,0.177,0.2746314972847168,0.5305,0.9943741209563994,0.7191621411947245,0.002135,0.012062146892655369,1.0715,0.02333925513084977,0.002,0.0,0,0,0.166595
0.8,2000,361,349,0.1805,0.9667590027700831,0.1745,0.2707525213343677,0.528,0.9943741209563994,0.7230411171450737,0.0020975,0.012020057306590259,1.0515,0.023250002413988113,0.002,0.0,0,0,0.16420749999999998
0.825,2000,342,331,0.171,0.9678362573099415,0.1655,0.25678820791311097,0.519,0.9943741209563994,0.7377812257564003,0.001955,0.011812688821752267,0.9715,0.02287704846821725,0.002,0.0,0,0,0.155635
0.85,2000,342,331,0.171,0.9678362573099415,0.1655,0.25678820791311097,0.519,0.9943741209563994,0.7377812257564003,0.001955,0.011812688821752267,0.9715,0.02287704846821725,0.002,0.0,0,0,0.155635
0.875,2000,322,311,0.161,0.9658385093167702,0.1555,0.24127230411171452,0.509,0.9943741209563994,0.7532971295577967,0.00182,0.011704180064308681,0.9005,0.02229199162684381,0.002,0.0,0,0,0.14604
0.9,2000,312,301,0.156,0.9647435897435898,0.1505,0.2335143522110163,0.504,0.9943741209563994,0.761055081458495,0.00177,0.01176079734219269,0.8755,0.022249996254686266,0.002,0.0,0,0,0.14119
0.925,2000,269,262,0.1345,0.9739776951672863,0.131,0.20325833979829325,0.485,0.9957805907172996,0.7936384794414275,0.0014275,0.010896946564885495,0.732,0.021710121654905375,0.0015,0.0,0,0,0.12371750000000001
0.95,2000,171,164,0.0855,0.9590643274853801,0.082,0.12723041117145073,0.436,0.9957805907172996,0.86966640806827,0.00092,0.011219512195121953,0.4765,0.015796150546520945,0.0015,0.0,0,0,0.07624
0.975,2000,0,0,0.0,,0.0,0.0,0.3555,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
1.0,2000,0,0,0.0,,0.0,0.0,0.3555,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
