threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,635,599,0.3175,0.9433070866141732,0.2995,0.46398140975987606,0.6425,0.9675599435825106,0.5259488768396592,0.005527499999999999,0.01845575959933222,2.2785,0.02546106115914881,0.0115,0.0,0,0,0.2709725
0.25,2000,634,599,0.317,0.944794952681388,0.2995,0.46398140975987606,0.6425,0.9675599435825106,0.5267234701781565,0.005520000000000001,0.018430717863105177,2.2745,0.025458044547121972,0.0115,0.0,0,0,0.27098
0.5,2000,619,590,0.3095,0.9531502423263328,0.295,0.45701006971340047,0.641,0.9760225669957687,0.533694810224632,0.0054075,0.01833050847457627,2.2145,0.02508509060135111,0.0085,0.0,0,0,0.2725925
0.75,2000,517,497,0.2585,0.9613152804642167,0.2485,0.3849728892331526,0.5985,0.9873060648801129,0.6065065840433772,0.0043575,0.017535211267605634,1.8025,0.024086050689220425,0.0045,0.0,0,0,0.2351425
0.8,2000,509,489,0.2545,0.9607072691552063,0.2445,0.3787761425251743,0.5945,0.9873060648801129,0.6127033307513555,0.0043175,0.01765848670756646,1.7825,0.024086050689220425,0.0045,0.0,0,0,0.2311825
0.825,2000,450,433,0.225,0.9622222222222222,0.2165,0.3353989155693261,0.5675,0.9901269393511989,0.656855151045701,0.0035800000000000003,0.01653579676674365,1.5425,0.02371309965383261,0.0035,0.0,0,0,0.20592000000000002
0.85,2000,436,420,0.218,0.963302752293578,0.21,0.32532920216886135,0.561,0.9901269393511989,0.667699457784663,0.0034750000000000002,0.016547619047619047,1.4825,0.023375003365799785,0.0035,0.0,0,0,0.199525
0.875,2000,323,316,0.1615,0.978328173374613,0.158,0.2447714949651433,0.5125,1.0,0.7498063516653757,0.0022375,0.01416139240506329,1.0435,0.022217315563466393,0.0,0.0,0,0,0.1557625
0.9,2000,295,289,0.1475,0.9796610169491525,0.1445,0.2238574748257165,0.499,1.0,0.7714949651432997,0.0020800000000000003,0.01439446366782007,0.9605,0.022044067736715075,0.0,0.0,0,0,0.14242
0.925,2000,278,274,0.139,0.9856115107913669,0.137,0.21223857474825716,0.4915,1.0,0.7846630518977536,0.001605,0.011715328467153285,0.78,0.02196106361225247,0.0,0.0,0,0,0.135395
0.95,2000,257,253,0.1285,0.9844357976653697,0.1265,0.1959721146398141,0.481,1.0,0.8009295120061968,0.0015,0.011857707509881422,0.7275,0.02171009400626644,0.0,0.0,0,0,0.125
0.975,2000,161,157,0.0805,0.9751552795031055,0.0785,0.12161115414407436,0.433,1.0,0.8752904725019365,0.0009649999999999999,0.012292993630573248,0.4545,0.01587497681612149,0.0,0.0,0,0,0.07753499999999999
1.0,2000,4,4,0.002,1.0,0.002,0.003098373353989156,0.3565,1.0,0.9969016266460109,2.9999999999999997e-05,0.015,0.016,0.0,0.0,0.0,0,0,0.00197
