threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,1053,617,0.5265,0.5859449192782527,0.3085,0.4983844911147011,0.6355,0.8582677165354331,0.23667205169628433,0.0353625,0.11462722852512154,11.896,0.028752064099535343,0.0005,0.0,0,0,0.27213750000000003
0.25,2000,829,573,0.4145,0.6911942098914354,0.2865,0.462843295638126,0.6355,0.916010498687664,0.38206785137318255,0.030809999999999997,0.1075392670157068,10.2945,0.028583039238583297,0.0,0.0,0,0,0.25569
0.5,2000,663,440,0.3315,0.6636500754147813,0.22,0.3554119547657512,0.5735,0.9278215223097113,0.5088852988691438,0.02923,0.13286363636363638,9.6585,0.028502085478976365,0.0,0.0,0,0,0.19077000000000002
0.75,2000,238,201,0.119,0.8445378151260504,0.1005,0.16235864297253635,0.478,0.9908136482939632,0.8134087237479806,0.014235,0.14164179104477612,4.676,0.02087498432956636,0.0,0.0,0,0,0.086265
0.8,2000,238,201,0.119,0.8445378151260504,0.1005,0.16235864297253635,0.478,0.9908136482939632,0.8134087237479806,0.014235,0.14164179104477612,4.676,0.02087498432956636,0.0,0.0,0,0,0.086265
0.825,2000,238,201,0.119,0.8445378151260504,0.1005,0.16235864297253635,0.478,0.9908136482939632,0.8134087237479806,0.014235,0.14164179104477612,4.676,0.02087498432956636,0.0,0.0,0,0,0.086265
0.85,2000,223,193,0.1115,0.8654708520179372,0.0965,0.15589660743134087,0.4745,0.9921259842519685,0.8247172859450727,0.013335,0.1381865284974093,4.3085,0.02074998483294621,0.0,0.0,0,0,0.08316499999999999
0.875,2000,180,154,0.09,0.8555555555555555,0.077,0.12439418416801293,0.4555,0.9934383202099738,0.8586429725363489,0.010754999999999999,0.13967532467532467,3.5035,0.01958720677066594,0.0,0.0,0,0,0.066245
0.9,2000,143,131,0.0715,0.916083916083916,0.0655,0.10581583198707593,0.445,0.9960629921259843,0.8869143780290791,0.008535000000000001,0.13030534351145037,2.6285,0.014166987966746092,0.0,0.0,0,0,0.056965
0.925,2000,46,45,0.023,0.9782608695652174,0.0225,0.036348949919224556,0.4035,1.0,0.962843295638126,0.002735,0.12155555555555556,0.7985,0.0,0.0,0.0,0,0,0.019765
0.95,2000,46,45,0.023,0.9782608695652174,0.0225,0.036348949919224556,0.4035,1.0,0.962843295638126,0.002735,0.12155555555555556,0.7985,0.0,0.0,0.0,0,0,0.019765
0.975,2000,46,45,0.023,0.9782608695652174,0.0225,0.036348949919224556,0.4035,1.0,0.962843295638126,0.002735,0.12155555555555556,0.7985,0.0,0.0,0.0,0,0,0.019765
1.0,2000,14,14,0.007,1.0,0.007,0.011308562197092083,0.388,1.0,0.9886914378029079,0.00017500000000000003,0.025,0.056,0.0,0.0,0.0,0,0,0.006825
