threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,266,232,0.133,0.8721804511278195,0.116,0.1799844840961986,0.468,0.9901547116736991,0.7990690457719162,0.006385,0.05504310344827586,2.0695,0.021458041737787426,0.0015,0.0,0,0,0.10661500000000002
0.25,2000,263,232,0.1315,0.8821292775665399,0.116,0.1799844840961986,0.468,0.9901547116736991,0.8013964313421257,0.00637,0.05491379310344828,2.062,0.021458041737787426,0.0015,0.0,0,0,0.10663000000000002
0.5,2000,235,223,0.1175,0.948936170212766,0.1115,0.1730023273855702,0.4635,0.9901547116736991,0.8231186966640807,0.006229999999999999,0.055874439461883404,1.992,0.0213750172406435,0.0015,0.0,0,0,0.10227000000000001
0.75,2000,126,117,0.063,0.9285714285714286,0.0585,0.09076803723816912,0.412,0.9943741209563994,0.9053529868114818,0.004974999999999999,0.08504273504273503,1.5725,0.014921143883839246,0.0,0.0,0,0,0.053524999999999996
0.8,2000,126,117,0.063,0.9285714285714286,0.0585,0.09076803723816912,0.412,0.9943741209563994,0.9053529868114818,0.004974999999999999,0.08504273504273503,1.5725,0.014921143883839246,0.0,0.0,0,0,0.053524999999999996
0.825,2000,126,117,0.063,0.9285714285714286,0.0585,0.09076803723816912,0.412,0.9943741209563994,0.9053529868114818,0.004974999999999999,0.08504273504273503,1.5725,0.014921143883839246,0.0,0.0,0,0,0.053524999999999996
0.85,2000,126,117,0.063,0.9285714285714286,0.0585,0.09076803723816912,0.412,0.9943741209563994,0.9053529868114818,0.004974999999999999,0.08504273504273503,1.5725,0.014921143883839246,0.0,0.0,0,0,0.053524999999999996
0.875,2000,126,117,0.063,0.9285714285714286,0.0585,0.09076803723816912,0.412,0.9943741209563994,0.9053529868114818,0.004974999999999999,0.08504273504273503,1.5725,0.014921143883839246,0.0,0.0,0,0,0.053524999999999996
0.9,2000,126,117,0.063,0.9285714285714286,0.0585,0.09076803723816912,0.412,0.9943741209563994,0.9053529868114818,0.004974999999999999,0.08504273504273503,1.5725,0.014921143883839246,0.0,0.0,0,0,0.053524999999999996
0.925,2000,126,117,0.063,0.9285714285714286,0.0585,0.09076803723816912,0.412,0.9943741209563994,0.9053529868114818,0.004974999999999999,0.08504273504273503,1.5725,0.014921143883839246,0.0,0.0,0,0,0.053524999999999996
0.95,2000,47,46,0.0235,0.9787234042553191,0.023,0.035686578743211794,0.3785,1.0,0.9635376260667183,0.00023500000000000002,0.010217391304347827,0.12,0.0,0.0,0.0,0,0,0.022764999999999997
0.975,2000,0,0,0.0,,0.0,0.0,0.3555,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
1.0,2000,0,0,0.0,,0.0,0.0,0.3555,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
