threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,853,762,0.4265,0.8933177022274326,0.381,0.6047619047619047,0.7195,0.9148648648648648,0.373015873015873,0.0202775,0.05322178477690288,6.8775,0.0289999894448556,0.0115,0.0,0,0,0.2971675
0.25,2000,733,698,0.3665,0.9522510231923602,0.349,0.553968253968254,0.7095,0.9743243243243244,0.43333333333333335,0.013917500000000001,0.039878223495702005,4.762,0.028669059975072738,0.0075,0.0,0,0,0.2922475
0.5,2000,713,679,0.3565,0.9523141654978962,0.3395,0.5388888888888889,0.7,0.9743243243243244,0.4492063492063492,0.0130425,0.03841678939617084,4.4745,0.028669059975072738,0.0075,0.0,0,0,0.2853724999999999
0.75,2000,513,491,0.2565,0.9571150097465887,0.2455,0.3896825396825397,0.6095,0.9837837837837838,0.6023809523809524,0.0040575,0.016527494908350305,1.661,0.02370899892412126,0.0055,0.0,0,0,0.22232749999999998
0.8,2000,480,460,0.24,0.9583333333333334,0.23,0.36507936507936506,0.5945,0.9851351351351352,0.6277777777777778,0.0037350000000000005,0.01623913043478261,1.525,0.023207977938000113,0.005,0.0,0,0,0.20879499999999998
0.825,2000,289,282,0.1445,0.9757785467128027,0.141,0.22380952380952382,0.51,0.9972972972972973,0.7722222222222223,0.00148,0.01049645390070922,0.756,0.021624990040436387,0.001,0.0,0,0,0.13456
0.85,2000,275,269,0.1375,0.9781818181818182,0.1345,0.21349206349206348,0.5035,0.9972972972972973,0.7833333333333333,0.0014075,0.010464684014869888,0.717,0.02150203945348039,0.001,0.0,0,0,0.1282775
0.875,2000,275,269,0.1375,0.9781818181818182,0.1345,0.21349206349206348,0.5035,0.9972972972972973,0.7833333333333333,0.0014075,0.010464684014869888,0.717,0.02150203945348039,0.001,0.0,0,0,0.1282775
0.9,2000,252,247,0.126,0.9801587301587301,0.1235,0.19603174603174603,0.4925,0.9972972972972973,0.8015873015873016,0.0012925,0.010465587044534413,0.657,0.021086029300931838,0.001,0.0,0,0,0.11762249999999999
0.925,2000,223,218,0.1115,0.9775784753363229,0.109,0.173015873015873,0.478,0.9972972972972973,0.8246031746031746,0.0011474999999999999,0.010527522935779816,0.5845,0.01809853565646334,0.001,0.0,0,0,0.10355750000000001
0.95,2000,174,169,0.087,0.9712643678160919,0.0845,0.13412698412698412,0.4535,0.9972972972972973,0.8634920634920635,0.0009025,0.010680473372781064,0.462,0.015710106526967135,0.001,0.0,0,0,0.07979249999999999
0.975,2000,7,6,0.0035,0.8571428571428571,0.003,0.004761904761904762,0.3725,0.9986486486486487,0.9952380952380953,5.2499999999999995e-05,0.017499999999999998,0.028,0.0,0.0005,0.0,0,0,0.0018424999999999997
1.0,2000,3,2,0.0015,0.6666666666666666,0.001,0.0015873015873015873,0.3705,0.9986486486486487,0.9984126984126984,2.2499999999999998e-05,0.0225,0.012,0.0,0.0005,0.0,0,0,-6.75e-05
