threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,857,763,0.4285,0.8903150525087514,0.3815,0.5919317300232738,0.7075,0.9170182841068917,0.3809154383242824,0.020370000000000003,0.05339449541284404,6.909,0.029713164258282628,0.0075,0.0,0,0,0.311585
0.25,2000,756,711,0.378,0.9404761904761905,0.3555,0.5515903801396431,0.6985,0.9648382559774965,0.43289371605896043,0.015037499999999999,0.04229957805907173,5.204,0.029332995472941548,0.007,0.0,0,0,0.3004425
0.5,2000,700,668,0.35,0.9542857142857143,0.334,0.5182311869666408,0.68,0.9732770745428974,0.4716834755624515,0.013175000000000001,0.03944610778443114,4.4785,0.028790993383154273,0.006,0.0,0,0,0.2864325
0.75,2000,355,343,0.1775,0.9661971830985916,0.1715,0.2660977501939488,0.525,0.9943741209563994,0.7276958882854926,0.0020800000000000003,0.012128279883381925,1.044,0.023419049102813002,0.002,0.0,0,0,0.16019999999999998
0.8,2000,350,338,0.175,0.9657142857142857,0.169,0.2622187742435997,0.5225,0.9943741209563994,0.7315748642358417,0.0020425,0.012085798816568048,1.024,0.02329100971110165,0.002,0.0,0,0,0.15783750000000002
0.825,2000,331,320,0.1655,0.9667673716012085,0.16,0.2482544608223429,0.5135,0.9943741209563994,0.7463149728471683,0.0019000000000000002,0.011875,0.944,0.022833993716631085,0.002,0.0,0,0,0.14937999999999999
0.85,2000,293,283,0.1465,0.9658703071672355,0.1415,0.2195500387897595,0.495,0.9943741209563994,0.7757951900698216,0.001675,0.011837455830388692,0.8255,0.02204199117841199,0.002,0.0,0,0,0.1316975
0.875,2000,293,283,0.1465,0.9658703071672355,0.1415,0.2195500387897595,0.495,0.9943741209563994,0.7757951900698216,0.001675,0.011837455830388692,0.8255,0.02204199117841199,0.002,0.0,0,0,0.1316975
0.9,2000,277,267,0.1385,0.9638989169675091,0.1335,0.20713731574864236,0.487,0.9943741209563994,0.7882079131109387,0.001595,0.011947565543071161,0.7855,0.022000021999701858,0.002,0.0,0,0,0.12397749999999999
0.925,2000,271,261,0.1355,0.9630996309963099,0.1305,0.20248254460822343,0.484,0.9943741209563994,0.7928626842513576,0.001565,0.011992337164750958,0.7705,0.021794067288283255,0.002,0.0,0,0,0.1210825
0.95,2000,109,106,0.0545,0.9724770642201835,0.053,0.08223429014740109,0.4085,1.0,0.9154383242823895,0.000545,0.010283018867924529,0.28,0.013999990187585354,0.0,0.0,0,0,0.051055
0.975,2000,0,0,0.0,,0.0,0.0,0.3555,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
1.0,2000,0,0,0.0,,0.0,0.0,0.3555,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
