threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,1170,1170,0.585,1.0,0.585,0.9345047923322684,0.959,1.0,0.06549520766773163,0.038785,0.0662991452991453,11.888,0.030252047872636464,0.0,0.054,0,0,0.543515
0.25,2000,1170,1170,0.585,1.0,0.585,0.9345047923322684,0.959,1.0,0.06549520766773163,0.038785,0.0662991452991453,11.888,0.030252047872636464,0.0,0.054,0,0,0.543515
0.5,2000,1170,1170,0.585,1.0,0.585,0.9345047923322684,0.959,1.0,0.06549520766773163,0.038785,0.0662991452991453,11.888,0.030252047872636464,0.0,0.054,0,0,0.543515
0.75,2000,1143,1143,0.5715,1.0,0.5715,0.9129392971246006,0.9455,1.0,0.08706070287539937,0.037165,0.06503062117235345,11.4155,0.030127046920824792,0.0,0.0,0,0,0.534335
0.8,2000,1143,1143,0.5715,1.0,0.5715,0.9129392971246006,0.9455,1.0,0.08706070287539937,0.037165,0.06503062117235345,11.4155,0.030127046920824792,0.0,0.0,0,0,0.534335
0.825,2000,1143,1143,0.5715,1.0,0.5715,0.9129392971246006,0.9455,1.0,0.08706070287539937,0.037165,0.06503062117235345,11.4155,0.030127046920824792,0.0,0.0,0,0,0.534335
0.85,2000,985,985,0.4925,1.0,0.4925,0.786741214057508,0.8665,1.0,0.213258785942492,0.024524999999999998,0.04979695431472081,7.8605,0.03012499655596912,0.0,0.0,0,0,0.46797500000000003
0.875,2000,985,985,0.4925,1.0,0.4925,0.786741214057508,0.8665,1.0,0.213258785942492,0.024524999999999998,0.04979695431472081,7.8605,0.03012499655596912,0.0,0.0,0,0,0.46797500000000003
0.9,2000,697,697,0.3485,1.0,0.3485,0.5567092651757188,0.7225,1.0,0.44329073482428116,0.008495,0.024375896700143476,3.133,0.026877051277551797,0.0,0.0,0,0,0.340005
0.925,2000,628,628,0.314,1.0,0.314,0.5015974440894568,0.688,1.0,0.4984025559105431,0.005045,0.016066878980891718,2.098,0.02433303598081693,0.0,0.0,0,0,0.30895500000000004
0.95,2000,628,628,0.314,1.0,0.314,0.5015974440894568,0.688,1.0,0.4984025559105431,0.005045,0.016066878980891718,2.098,0.02433303598081693,0.0,0.0,0,0,0.30895500000000004
0.975,2000,560,560,0.28,1.0,0.28,0.4472843450479233,0.654,1.0,0.5527156549520766,0.004195,0.014982142857142859,1.826,0.024250010028481483,0.0,0.0,0,0,0.27580499999999997
1.0,2000,0,0,0.0,,0.0,0.0,0.374,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
