threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,572,533,0.286,0.9318181818181818,0.2665,0.4305331179321486,0.635,0.9671916010498688,0.5581583198707593,0.004755,0.017842401500938087,1.984,0.02558304404374212,0.0125,0.0,0,0,0.236745
0.25,2000,554,523,0.277,0.944043321299639,0.2615,0.42245557350565427,0.6335,0.9763779527559056,0.567043618739903,0.004585,0.017533460803059273,1.908,0.025254166394006457,0.009,0.0,0,0,0.238915
0.5,2000,554,523,0.277,0.944043321299639,0.2615,0.42245557350565427,0.6335,0.9763779527559056,0.567043618739903,0.004585,0.017533460803059273,1.908,0.025254166394006457,0.009,0.0,0,0,0.238915
0.75,2000,533,503,0.2665,0.9437148217636022,0.2515,0.4063004846526656,0.624,0.9776902887139107,0.5831987075928917,0.0044275,0.017604373757455268,1.824,0.024792010663077235,0.0085,0.0,0,0,0.23007249999999999
0.8,2000,515,488,0.2575,0.9475728155339805,0.244,0.39418416801292405,0.618,0.9816272965879265,0.5953150242326333,0.0042925,0.0175922131147541,1.752,0.024086052144411948,0.007,0.0,0,0,0.22570749999999998
0.825,2000,489,466,0.2445,0.9529652351738241,0.233,0.3764135702746365,0.608,0.984251968503937,0.6147011308562197,0.0040325,0.0173068669527897,1.646,0.024042004952207208,0.006,0.0,0,0,0.2169675
0.85,2000,435,416,0.2175,0.9563218390804598,0.208,0.3360258481421648,0.585,0.989501312335958,0.6550888529886915,0.0034125,0.01640625,1.43,0.02333604643354192,0.004,0.0,0,0,0.1965875
0.875,2000,380,368,0.19,0.968421052631579,0.184,0.2972536348949919,0.5625,0.9934383202099738,0.697092084006462,0.0028475,0.01547554347826087,1.215,0.023044097179081287,0.0025,0.0,0,0,0.17615249999999996
0.9,2000,262,255,0.131,0.9732824427480916,0.1275,0.20597738287560582,0.5075,0.9973753280839895,0.789983844911147,0.0015275,0.011980392156862746,0.759,0.022294041991699484,0.001,0.0,0,0,0.12397249999999999
0.925,2000,216,211,0.108,0.9768518518518519,0.1055,0.1704361873990307,0.4855,0.9973753280839895,0.827140549273021,0.0012575000000000002,0.011919431279620854,0.615,0.02133716916432604,0.001,0.0,0,0,0.1022425
0.95,2000,162,157,0.081,0.9691358024691358,0.0785,0.12681744749596122,0.4585,0.9973753280839895,0.8707592891760905,0.00098,0.012484076433121018,0.4755,0.020874985784757882,0.001,0.0,0,0,0.07551999999999999
0.975,2000,131,127,0.0655,0.9694656488549618,0.0635,0.10258481421647819,0.444,0.9986876640419947,0.8949919224555735,0.000775,0.012204724409448819,0.368,0.015336043725255875,0.0005,0.0,0,0,0.061725
1.0,2000,0,0,0.0,,0.0,0.0,0.381,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
