threshold,tasks,executed,successes,coverage,success_on_executed,success_all_tasks,success_on_feasible,decision_accuracy,correct_abstention_rate,unnecessary_abstention_rate,mean_cost,cost_per_success,mean_latency_ms,runtime_p95_ms,unsafe_rate,mean_excess_access,denied_at_execution,unauthorized_executions,utility
0.0,2000,856,598,0.428,0.6985981308411215,0.299,0.5537037037037037,0.655,0.7739130434782608,0.4,0.0205275,0.06865384615384615,7.2925,0.028377084527164694,0.018,0.0,98,0,0.24247250000000004
0.25,2000,829,587,0.4145,0.7080820265379976,0.2935,0.5435185185185185,0.657,0.7902173913043479,0.4111111111111111,0.020057500000000002,0.06833901192504259,7.1405,0.02833511389326304,0.013,0.0,97,0,0.24744249999999998
0.5,2000,652,504,0.326,0.7730061349693251,0.252,0.4666666666666667,0.6535,0.8728260869565218,0.5046296296296297,0.01104,0.043809523809523805,4.0685,0.027541062445379794,0.013,0.0,74,0,0.21495999999999998
0.75,2000,565,455,0.2825,0.8053097345132744,0.2275,0.4212962962962963,0.64,0.8967391304347826,0.5648148148148148,0.0074125,0.03258241758241758,2.663,0.025874993298202753,0.012,0.0,64,0,0.1960875
0.8,2000,559,453,0.2795,0.8103756708407871,0.2265,0.41944444444444445,0.641,0.9010869565217391,0.5666666666666667,0.007375,0.032560706401766004,2.643,0.02567321644164621,0.0105,0.0,63,0,0.198125
0.825,2000,484,395,0.242,0.8161157024793388,0.1975,0.36574074074074076,0.619,0.9163043478260869,0.6231481481481481,0.00346,0.017518987341772152,1.4275,0.02371104783378541,0.0105,0.0,55,0,0.17304000000000003
0.85,2000,357,301,0.1785,0.8431372549019608,0.1505,0.27870370370370373,0.587,0.9489130434782609,0.7129629629629629,0.0021475,0.014269102990033223,0.9825,0.022916996385902166,0.004,0.0,39,0,0.14035250000000002
0.875,2000,321,273,0.1605,0.8504672897196262,0.1365,0.25277777777777777,0.576,0.9554347826086956,0.7407407407407407,0.00198,0.014505494505494505,0.8925,0.02279404579894617,0.0035,0.0,34,0,0.12752
0.9,2000,219,187,0.1095,0.8538812785388128,0.0935,0.17314814814814813,0.5395,0.9695652173913043,0.8231481481481482,0.0012275,0.013128342245989305,0.5925,0.02183401375077665,0.003,0.0,22,0,0.0862725
0.925,2000,164,142,0.082,0.8658536585365854,0.071,0.13148148148148148,0.5215,0.9793478260869565,0.8657407407407407,0.00099,0.013943661971830985,0.4705,0.016749983478803188,0.003,0.0,13,0,0.06401000000000001
0.95,2000,162,140,0.081,0.8641975308641975,0.07,0.12962962962962962,0.5205,0.9793478260869565,0.8675925925925926,0.000975,0.013928571428571429,0.4625,0.016627082368358966,0.003,0.0,13,0,0.063025
0.975,2000,106,88,0.053,0.8301886792452831,0.044,0.08148148148148149,0.496,0.9826086956521739,0.9166666666666666,0.000535,0.01215909090909091,0.2785,0.0,0.0025,0.0,11,0,0.038465000000000006
1.0,2000,0,0,0.0,,0.0,0.0,0.46,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0
